1,8796,37876
1,9620,51847
1,8480,69508
1,7315,34179
0,11069,72634
0,11069,42247
1,7315,43638
1,7315,76704
1,7315,76669
1,7315,68379
1,7315,44656
1,7315,62012
1,7315,57665
1,7315,72499
1,7315,41522
1,7315,44056
1,7315,36689
1,7315,62097
1,7315,77213
1,7315,75920
1,7315,41787
1,7315,57795
1,7173,70942
1,7173,55467
1,7173,55592
1,7173,54426
1,7173,58263
1,7173,47393
1,7173,42479
1,8995,76704
1,8995,37513
1,8995,39063
1,8995,56817
1,8995,72499
1,8995,44549
1,8995,44056
1,8995,34249
1,8995,62097
1,8995,75920
1,8995,67325
1,8995,41787
1,8995,68278
1,7176,42138
1,7176,52948
1,7176,47873
1,7174,73835
1,7174,65800
1,7174,40604
1,7174,52229
1,7172,51512
1,7172,72325
1,7172,38504
1,9722,47014
1,9722,62988
1,9722,55537
1,9722,52909
1,9722,40962
1,9722,54077
1,9722,57986
1,9722,57374
1,9722,70899
1,9722,57801
1,9722,66882
1,9722,72371
1,9722,35485
1,9722,66560
1,9722,36247
1,9722,36531
1,9722,49044
1,9722,61274
1,9722,69484
1,9722,53560
1,9722,62078
1,9722,46398
1,9722,70758
1,9722,72791
1,9722,54735
1,9722,76068
1,9722,37583
1,9722,57870
1,9722,72216
1,9722,57739
1,9722,76691
1,9722,58924
1,9722,53890
1,9722,70551
1,9722,76131
1,9722,36977
1,9722,73086
1,9722,34238
1,9722,39174
1,9722,37910
1,9722,68283
1,9722,74805
1,9722,33664
1,9722,58806
1,9722,54942
1,9722,34785
1,9722,73480
1,9722,52941
1,9722,72101
1,9722,75773
1,9722,74044
1,9722,39129
1,9722,62360
1,9722,39461
1,9722,58148
1,9722,71137
1,9722,69920
1,9722,44188
1,9722,41133
1,9722,71024
1,9722,55588
1,9722,46145
1,9722,54287
1,9722,74629
1,9722,76740
1,9722,52519
1,9722,68581
1,9722,52827
1,9722,44088
1,9722,53069
1,9722,52807
1,9722,49352
1,9722,65691
1,9722,39807
1,9722,60296
1,9722,77485
1,9722,42922
1,9722,35213
1,9722,42719
1,9722,67765
1,9722,44269
1,9722,74268
1,9722,67105
1,9722,74675
1,9722,41887
1,9722,36501
1,9722,64152
1,10119,71774
1,10119,72956
1,10119,68417
1,10119,69829
1,10119,46997
1,10119,54008
1,10119,63103
1,10119,55701
1,10119,77753
1,10119,68701
1,10119,37918
1,10119,57039
1,10119,55195
1,10119,78181
1,10119,61124
1,10119,49546
1,10119,34608
1,10119,56588
1,10119,68966
1,10119,45347
1,10119,64480
1,10119,38664
1,10119,52046
1,10119,64415
1,10119,54004
1,10119,73293
1,10119,49476
1,10119,74301
1,10119,63076
1,10119,66737
1,10119,68665
1,10119,55013
1,10119,69341
1,10119,76168
1,10119,60718
1,10119,39164
1,9521,48927
1,9521,72531
1,9521,70554
1,9521,47504
1,9521,60530
1,9521,41557
1,10339,62360
1,10339,46666
1,10339,63545
1,10339,63638
1,9722,51237
1,9722,61878
1,9722,45152
1,9722,73387
1,9722,50985
1,9722,59405
1,9722,51825
1,9722,72463
1,9722,38989
1,9722,56813
1,9722,41976
1,9722,68502
1,9722,60290
1,9722,71780
1,9722,42019
1,9722,72215
1,9722,44722
1,9722,41518
1,9722,65077
1,9722,51593
1,9722,60904
1,9722,66000
1,9722,55651
1,9722,64415
1,9722,56422
1,9722,53400
1,9722,61324
1,9722,42703
1,9722,76854
1,9722,58059
1,9722,55007
1,9722,47871
1,9722,74491
1,9722,67836
1,9722,52521
1,9722,53062
1,9722,44241
1,9722,76669
1,9722,47815
1,9722,77213
1,9722,54814
1,9722,70345
1,9722,51373
1,9722,49600
1,9722,54725
1,9722,68843
1,9722,43387
1,9722,75538
1,9722,44056
1,9722,42790
1,9722,44553
1,9722,55828
1,9722,60714
1,9722,72325
1,9722,57795
1,9722,62353
1,9722,51833
1,9722,65730
1,9722,60268
1,9722,39014
1,9722,61798
1,9722,69088
1,9722,69409
1,9722,36233
1,9722,36002
1,9722,64473
1,9722,67663
1,9722,69078
1,9722,42281
1,9722,57665
1,9722,46171
1,9722,77959
1,9722,70542
1,9722,51512
1,9722,38252
1,9722,42907
1,9722,48961
1,9722,46492
1,9722,63886
1,9722,35950
1,9722,45060
1,9722,36367
1,9722,35554
1,9722,67176
1,9722,71626
1,9722,66782
1,9722,52152
1,9722,41730
1,9722,69715
1,9722,39418
1,10119,62005
1,10034,61941
1,10034,73951
1,9371,75462
1,9371,77730
1,9371,75538
1,9371,46488
1,9371,74714
1,9371,48295
1,9371,73520
1,9371,51410
1,9371,50557
1,9371,44553
1,9371,74372
1,9371,74356
1,9371,59527
1,9371,40128
1,9371,74430
1,9371,51774
1,9371,59442
1,9371,76827
1,9525,59956
1,9525,62475
1,10798,49887
1,10798,39496
1,10798,51900
1,9334,75773
1,9334,39129
1,9334,52909
1,9334,69484
1,10339,65338
1,9936,38504
1,9936,72519
1,9936,72325
1,9936,51512
1,9301,40607
1,9301,46488
1,9301,59527
1,9301,74430
1,9301,51774
1,9301,59442
1,9301,76827
1,10792,49188
1,10792,61707
1,10792,40454
1,10792,53043
1,10792,44200
1,10792,54721
1,10792,65177
1,10792,46613
1,10792,64653
1,10653,57737
1,10653,75445
1,10653,50734
1,10653,69877
1,9961,56157
1,9784,44287
1,9289,63360
1,9289,77756
1,9289,34894
1,9289,60864
1,9289,74087
1,9289,52909
1,9289,50919
1,9289,71552
1,9289,57374
1,9289,57801
1,9289,48590
1,9289,71057
1,9289,35924
1,9289,62343
1,9289,34854
1,9289,69484
1,9289,62078
1,9289,72691
1,9289,77287
1,9289,46617
1,9289,72930
1,9289,36085
1,9334,49200
1,9334,74805
1,9334,34785
1,9334,73480
1,9334,73387
1,9334,59405
1,9334,56813
1,9334,68502
1,9796,53605
1,9796,44269
1,9796,47014
1,9796,49172
1,9796,66921
1,9796,56422
1,9796,44241
1,9796,77730
1,9796,35554
1,10127,48590
1,10127,67491
1,10127,50019
1,10127,52152
1,9673,39014
1,9673,65215
1,9673,61798
1,9673,69560
1,9673,69088
1,9673,69409
1,9673,36002
1,9673,72919
1,9673,67663
1,9601,72499
1,9601,68278
1,9601,44549
1,9601,44056
1,9601,34249
1,9601,62097
1,9601,36604
1,9601,67325
1,9601,76704
1,9601,68379
1,9601,39063
1,9601,75920
1,9601,41787
1,9601,57795
1,9601,37513
1,9935,41133
1,9935,71347
1,9935,68278
1,9935,72297
1,9935,41518
1,9935,67325
1,9935,69088
1,9632,76691
1,9632,62588
1,9632,42790
1,9632,54438
1,9632,67071
1,9289,67058
1,9289,40925
1,9289,70947
1,9289,75773
1,9289,74044
1,9289,39129
1,9289,69667
1,9289,62284
1,9289,68408
1,9289,71531
1,9289,54287
1,9289,51793
1,9289,76579
1,9289,43810
1,9289,60144
1,9289,37765
1,9289,61941
1,9289,60869
1,9289,53490
1,9289,69829
1,9289,39496
1,9289,63379
1,9289,42922
1,9289,41814
1,9289,72891
1,9289,39418
1,9289,36428
1,10739,73145
1,10739,54285
1,9810,51661
1,9810,67058
1,9810,66958
1,9810,45696
1,9810,76740
1,9810,57798
1,9810,45233
1,9810,50654
1,9810,45502
1,9810,44055
1,9810,51776
1,9810,74370
1,9810,76349
1,9810,70064
1,9810,68365
1,9810,51091
1,9810,58014
1,9810,57761
1,9810,54227
1,9810,53115
1,9810,41887
1,9810,63360
1,9810,37148
1,9810,62365
1,9810,68274
1,9810,60864
1,9810,45179
1,9810,61841
1,9810,57801
1,9810,36092
1,9810,41046
1,9810,46797
1,9810,60004
1,9810,50313
1,9810,34570
1,9810,62343
1,9810,34854
1,9810,55399
1,9810,69632
1,9810,65257
1,9810,59815
1,9810,37026
1,9810,69938
1,9810,62690
1,9810,59069
1,9810,64872
1,9810,61976
1,9810,60449
1,9810,74627
1,9810,46814
1,9289,53622
1,9289,48272
1,9289,74914
1,9289,49442
1,9289,62121
1,9289,54789
1,9289,49200
1,9289,59869
1,9289,44116
1,9289,39174
1,9289,37910
1,9289,74805
1,9289,54001
1,9289,75576
1,9289,34785
1,9289,73480
1,9289,37106
1,9289,74039
1,9289,70548
1,9289,73387
1,9289,59405
1,9289,72463
1,9289,56675
1,9289,56813
1,9289,52483
1,9289,68502
1,9289,60290
1,9289,66351
1,9289,45761
1,9289,73411
1,9289,53238
1,9289,72937
1,9289,50376
1,9289,65760
1,9289,65109
1,9289,40128
1,9289,44065
1,9289,67491
1,9289,52152
1,9347,35924
1,9347,53238
1,9347,45321
1,9347,67666
1,9347,68843
1,9347,41467
1,10412,44630
1,10412,46746
1,10412,46480
1,10412,74343
1,10412,50121
1,10412,48593
1,10412,57862
1,10412,46613
1,10412,45969
1,10412,52644
1,10412,61713
1,10412,76503
1,10412,56841
1,10412,64653
1,9814,62284
1,9814,68581
1,9814,73951
1,9814,53490
1,9814,39496
1,9814,74268
1,9814,41887
1,9814,58507
1,9814,55482
1,9814,74087
1,9810,36085
1,9810,51370
1,9810,41232
1,9810,48905
1,9810,52646
1,9810,62121
1,9810,44963
1,9810,76131
1,9810,74447
1,9810,38926
1,9810,43707
1,9810,68457
1,9810,50254
1,9810,70548
1,9810,72101
1,9810,56675
1,9810,71780
1,9810,42019
1,9810,56904
1,9810,65790
1,9810,66000
1,9810,50569
1,9810,53400
1,9810,67383
1,9810,50376
1,9810,53062
1,9810,62109
1,9810,70345
1,9810,56084
1,9810,42479
1,9810,59953
1,9810,67019
1,9810,50560
1,9810,36567
1,9810,42544
1,9810,38571
1,9810,39418
1,9710,40607
1,9710,46488
1,9710,59527
1,9710,74430
1,9710,51774
1,9710,59442
1,9710,76827
1,9333,70947
1,9333,75773
1,9333,74044
1,9333,39129
1,9333,68408
1,9333,54287
1,9333,52909
1,9333,57374
1,9333,69484
1,9333,49200
1,9333,37910
1,9333,34785
1,9333,59405
1,9333,68502
1,9333,65109
1,9333,39418
1,9333,36428
1,9347,71426
1,11132,54865
1,11132,41195
1,11132,42790
1,11132,46510
1,11132,55828
1,11132,62353
1,11132,76137
1,11132,47767
1,11132,74639
1,11132,61721
1,11132,64473
1,11132,54438
1,11132,50249
1,11132,63886
1,11132,67071
1,11077,54835
1,11077,70450
1,11077,67338
1,11077,58086
1,11077,35118
1,11077,39937
1,11077,51776
1,11077,39807
1,11077,77485
1,11077,42719
1,11077,78173
1,11077,67105
1,11077,44426
1,11077,57986
1,11077,66207
1,11077,38645
1,11077,76691
1,11077,70385
1,11077,68283
1,11077,41976
1,11077,62588
1,11077,75315
1,11077,42703
1,11077,67249
1,11077,54865
1,11077,53392
1,11077,69252
1,11077,62788
1,11077,41195
1,11077,40678
1,11077,42790
1,11077,46510
1,11077,55828
1,11077,62353
1,11077,57737
1,11077,51833
1,11077,75445
1,11077,50734
1,11077,76137
1,11077,47767
1,11077,74639
1,11077,61721
1,11077,69128
1,11077,65766
1,11077,64473
1,11077,54438
1,11077,50249
1,9814,43430
1,9814,59069
1,9814,66821
1,9814,66798
1,9814,57717
1,9814,55636
1,9814,52016
1,9814,61739
1,9814,60833
1,9814,41686
1,9814,61500
1,9814,62735
1,9814,52521
1,9814,42550
1,9814,56841
1,9814,70542
1,9814,44065
1,10004,54077
1,10004,49044
1,10004,50985
1,10004,58485
1,10004,70942
1,10004,55467
1,10004,54426
1,10004,58263
1,10004,47393
1,10004,42479
1,10004,69088
1,11132,54835
1,11132,70450
1,11132,67338
1,11132,35118
1,11132,39937
1,11132,77485
1,11132,42719
1,11132,78173
1,11132,67105
1,11132,44426
1,11132,57986
1,11132,66207
1,11132,66921
1,11132,38645
1,11132,76691
1,11132,70385
1,11132,68283
1,11132,62588
1,11132,75315
1,9362,77730
1,9362,70923
1,9362,40607
1,9362,75538
1,9362,46488
1,9362,74714
1,9362,48295
1,9362,73520
1,9362,51410
1,9362,50557
1,9362,44553
1,9362,74372
1,9362,74356
1,9362,59527
1,9362,40128
1,9362,74430
1,9362,51774
1,9362,59442
1,9362,76827
1,11077,63886
1,11077,67071
1,11077,66934
1,11077,41730
1,11077,69715
1,10319,39807
1,10319,41976
1,10319,42703
1,10319,51833
1,10319,47767
1,9958,38107
1,9958,35396
1,9958,54001
1,9958,52016
1,9958,43685
1,10019,41133
1,10019,54077
1,10019,49044
1,10019,50985
1,10019,58485
1,10019,59682
1,10019,69088
1,10081,71774
1,10081,68417
1,10081,46997
1,10081,54008
1,10081,55701
1,10081,77753
1,10081,68701
1,10081,57039
1,10081,78181
1,10081,61124
1,10081,49546
1,10081,52046
1,10081,64415
1,10081,54004
1,10081,68665
1,10081,71626
1,10081,60718
1,10024,46824
1,10024,48590
1,10024,54507
1,9571,73136
1,9571,77241
1,9571,57007
1,9571,50560
1,9571,42354
1,9571,77027
1,9571,39670
1,9571,64601
1,10057,48590
1,10057,65760
1,10057,67884
1,10057,67491
1,10057,50019
1,10057,52152
1,10691,77485
1,10691,67105
1,10691,68283
1,10691,62353
1,10691,58372
1,10691,74639
1,10691,69128
1,11044,44426
1,11044,64326
1,11044,61279
1,11044,65766
1,11044,45334
1,9751,64473
1,10789,37710
1,10789,42216
1,10681,61941
1,10681,60869
1,10681,73951
1,10681,53490
1,10681,74513
1,10681,67884
1,9362,42922
1,9362,56813
1,9362,75462
1,9746,49255
1,9746,70486
1,9746,65730
1,9746,65338
1,9746,46171
1,9746,44010
1,9746,40899
1,9746,67054
1,9746,42544
1,11096,36094
1,11096,50399
1,11096,39721
1,11096,41298
1,11096,56157
1,11096,72215
1,11096,76103
1,11096,70168
1,11096,59953
1,11096,68656
1,11096,41525
1,11096,41747
1,9638,46824
1,9638,35070
1,9638,40827
1,9638,58047
1,9638,69585
1,9638,36640
1,9638,49586
1,9638,55248
1,9746,51256
1,9746,78173
1,9746,55399
1,9746,46814
1,9746,62121
1,9746,65790
1,9746,45813
1,9746,64993
1,9776,67765
1,9776,78173
1,9776,49442
1,9776,62121
1,9776,34238
1,9776,45813
1,9776,64993
1,9776,70486
1,9776,65730
1,9776,65338
1,9776,64473
1,9776,46171
1,9776,77783
1,9776,44010
1,10239,51094
1,10239,47454
1,10239,41076
1,10239,70037
1,10239,56084
1,9369,40607
1,9369,46488
1,9369,59527
1,9369,74430
1,9369,51774
1,9369,59442
1,9369,76827
1,9776,51661
1,9776,51256
1,9776,38533
1,9776,36567
1,9676,38781
1,9676,34061
1,9676,76173
1,9676,69560
1,9676,46171
1,9676,44010
1,9676,50440
1,9676,44353
1,9676,67176
1,9676,45246
1,9676,62808
1,9676,71626
1,9676,60132
1,9676,74399
1,9676,73793
1,9676,33474
1,9676,57435
1,9772,53605
1,9772,49448
1,9772,45696
1,9772,44269
1,9772,41887
1,9772,47014
1,9772,60004
1,9772,46746
1,9772,56422
1,9772,52521
1,9772,44241
1,9772,77730
1,9772,35554
1,10300,72499
1,10300,68278
1,10300,44056
1,10300,34249
1,10300,67325
1,10300,76704
1,10300,39063
1,10300,75920
1,10300,41787
1,10300,57795
1,10300,37513
1,9333,72101
1,9620,71057
1,9620,71057
1,9620,71057
1,9667,64717
1,64,61279
1,64,45334
1,1023,38571
0,588,68665
1,9670,41878
1,9670,40654
1,11008,73293
1,8480,74737
1,51,59408
0,154,74430
1,8480,54507
1,9289,37122
1,11336,37122
1,9620,37122
0,9936,72519
1,9357,55248
1,9362,68776
1,8315,43685
1,8315,54835
1,10792,76503
1,10792,69063
1,8316,54835
0,7341,77027
1,7341,64354
1,7341,40384
1,7341,66728
1,11096,70168
1,9335,57374
1,9335,74044
1,9335,34785
1,9335,36428
1,9335,54287
1,9335,65109
1,10287,49006
1,10287,75417
1,10287,52943
1,10287,47504
1,10287,57671
1,10287,70527
1,10160,75353
1,9620,37710
1,9620,42216
1,9620,57801
0,9291,76173
1,8995,57795
1,10285,49006
1,10285,70527
1,10285,75417
1,10285,57671
1,10285,52943
0,10285,36674
0,10285,42690
0,10285,76818
0,10285,75727
0,10285,78178
1,10549,42882
1,9335,37910
1,9620,58806
1,11008,64480
0,11336,43810
1,10792,70747
1,10792,54360
1,10792,52948
0,9722,42790
0,9722,47815
0,9722,63886
0,9722,76691
1,9342,77311
1,9342,47815
1,9342,48959
1,9342,66180
1,9829,41887
1,9829,66476
1,9829,67667
1,9829,38645
1,9829,64305
1,9620,61340
1,9620,40234
1,9511,75353
1,9511,75721
1,9620,66863
1,9676,76650
0,9673,69088
1,9829,59069
1,9829,46617
1,9829,72216
1,9829,52521
1,9829,36367
0,9673,69560
0,11008,62121
1,9620,41150
1,11096,54285
0,10119,54008
0,10119,78181
0,10119,61124
1,9620,51363
1,9620,51363
1,154,74430
1,9959,42907
1,9959,42281
1,9959,36233
1,9959,46145
1,9620,55537
1,9620,55537
1,9026,74528
1,9026,60714
0,9994,69585
1,9994,47393
1,9994,70942
0,9722,53400
1,11008,34894
1,9620,59491
1,162,74430
1,162,40607
1,162,46488
1,162,59527
1,162,51774
1,162,59442
1,162,76827
1,9620,73002
1,11096,63008
1,11109,62097
1,11109,34249
1,11109,34249
1,11109,37513
0,11109,34249
0,11109,37513
1,33370,34061
1,33370,76173
1,9810,69392
1,9810,71614
1,8565,43663
1,8565,59267
1,10283,65338
1,11008,73293
1,9620,38989
1,7112,44383
1,7112,69806
1,7112,42247
0,528,68665
1,10119,54008
1,10119,61124
1,10119,78181
0,9722,60268
1,9620,50557
1,7315,44656
1,33347,51695
1,8976,52827
1,8479,41668
1,9620,66509
1,9620,47732
1,9620,34570
1,11188,44656
1,11188,34179
1,11188,41522
1,11188,76669
1,11188,39450
1,11188,55592
1,11188,58263
1,11188,36689
1,9667,47304
1,9670,47304
1,11077,58372
1,11077,58372
1,10792,69063
1,10786,51211
1,10239,46671
0,9658,76118
1,10243,67667
1,10717,76687
1,10717,68224
1,10717,57513
1,10717,71241
1,10717,52355
1,10717,66999
1,10717,58165
1,9620,76131
1,9620,46398
0,9796,53605
0,9772,53605
0,9796,56422
0,9772,56422
0,9772,35554
0,9796,35554
0,9772,46746
0,9776,67765
0,9776,34238
0,9746,49255
0,9796,66921
0,162,74430
0,162,40607
0,162,51774
0,162,46488
0,162,59442
0,162,59527
0,162,76827
0,9722,64415
0,9722,44056
0,9722,57795
1,9534,36604
1,9333,50074
1,9334,50074
1,9289,50074
1,9345,50074
1,9333,50074
1,9334,50074
1,9513,44200
1,9513,57469
1,9513,74618
1,9513,40165
1,9513,57881
1,9620,46814
1,10621,54507
1,10621,74737
1,9534,66771
0,9799,63076
0,9810,57801
0,9810,76740
0,9810,39418
0,9810,72101
0,9810,42019
0,9810,76131
0,9810,71780
0,9810,53062
0,9810,70345
0,9810,66000
0,9810,51776
0,9829,38645
0,9814,67249
0,9814,70542
0,9814,74268
0,9814,68581
0,9814,52521
0,9829,36367
0,9829,72216
0,9722,52456
0,9722,44088
0,9722,39174
0,9722,55007
0,9722,76669
0,9722,51833
0,9722,39807
0,9722,41976
0,9722,42703
1,11246,67325
1,9513,59408
1,10034,48242
1,9343,45940
1,9343,48340
1,10599,68843
1,9343,67127
0,9829,52521
0,9814,55482
1,9524,62475
1,9524,59956
1,9521,70554
1,10160,63142
1,10772,63142
1,9511,63142
0,9301,51774
0,9301,76827
1,10160,42703
1,11336,43810
1,9343,45940
1,9343,56568
1,9343,57513
1,10614,37416
0,9746,42544
0,9746,45813
0,9746,44010
0,9746,78173
0,9746,78173
0,9746,55399
0,9772,77730
0,9772,60004
1,9620,74691
1,9343,64473
1,10653,65897
1,10660,65897
1,7326,65897
1,10327,62360
1,10327,63545
1,10327,63638
1,10327,46666
1,10327,65338
1,9670,48295
1,9722,50074
1,10119,54534
1,10798,59956
1,9333,73387
1,9333,72463
1,9357,61274
1,10283,70752
1,10319,44054
1,10573,44054
1,9722,44054
1,10786,54450
0,9810,58014
1,9683,65109
1,9698,54835
1,10786,70899
1,9343,42559
1,9620,61317
1,9620,71552
1,9300,62690
1,9300,35783
1,9300,55482
1,9300,74872
1,11008,43918
1,11008,43918
1,9871,43918
0,9695,40996
1,9620,76798
0,9096,57986
1,9096,57986
0,9096,77485
1,9096,77485
1,10119,42559
1,10533,42559
1,10081,42559
1,7173,60038
1,9994,60038
1,10004,60038
1,9343,60038
1,9534,41479
1,10024,62092
1,11336,37367
1,11336,41150
1,8479,39705
1,10792,64354
1,10792,58507
1,10792,66728
1,10792,41097
1,9667,62415
1,9667,42460
1,9667,60066
0,9776,51661
0,9776,44010
0,9776,77783
0,9776,38533
0,9796,77730
0,9810,70548
0,9810,57798
0,9810,34854
0,9810,43707
0,9810,51661
0,9810,67383
0,9810,50560
0,9810,59069
0,9810,36567
1,7453,75632
1,11106,75632
1,10024,70168
1,10283,63545
1,10283,64655
1,10160,64869
1,9722,64869
1,9656,68954
1,10593,65800
1,10792,39184
1,10792,39184
1,10717,56238
1,9620,74152
1,10792,40384
1,10715,68278
1,10715,34249
1,10715,37513
1,10548,38559
1,10548,38559
1,10548,33692
1,8976,63552
0,9810,55399
0,9810,60864
0,9810,65257
0,9810,53400
0,9810,56084
0,9810,44055
0,9810,51091
0,9810,60004
0,9814,44065
0,9814,59069
0,9814,74087
0,9814,39496
0,9829,66476
0,9829,46617
1,9698,66302
1,8783,66302
1,11077,43645
1,9709,64993
1,9709,60268
1,7315,36247
1,7315,36247
1,6741,54227
1,10596,45764
1,10599,56095
1,9343,76050
1,9343,76050
1,10593,76050
1,11008,61497
1,9620,67236
1,11324,77844
1,11008,71057
0,10389,62284
0,10389,57761
0,10389,74491
0,10389,71310
1,11132,58372
1,11077,44054
1,10161,74629
0,9746,40899
1,9729,72383
1,9573,45813
1,9961,70168
1,9634,49586
1,9634,67812
1,9573,45813
1,9087,63249
1,9087,64627
1,9722,52456
1,9722,52456
1,9573,65130
1,10789,64377
1,10789,64377
1,9510,65177
1,9512,58148
1,10660,69715
1,10653,69715
1,10653,69715
1,10283,39363
1,10739,53481
1,9729,73861
1,9729,75962
1,9729,55111
1,9729,57354
1,9729,47446
1,9729,37601
1,9722,73282
1,9289,67213
1,9333,67213
1,9334,67213
1,9345,67213
1,9722,67213
1,9729,61877
1,11077,51168
1,9620,52456
1,9357,66142
1,9357,71590
1,9290,75786
1,9290,62357
1,10283,39363
1,9621,75582
1,10161,51593
1,10792,57862
1,10792,57862
1,9959,75537
1,10621,69508
1,8796,69508
1,9772,73282
0,9506,41557
1,11336,76600
1,9658,69920
1,11231,33654
1,9751,64473
1,9729,64602
1,33347,67304
1,9087,66302
1,9087,66302
1,9620,74152
1,9573,39670
1,9573,39670
1,9695,33654
1,10786,71614
1,10786,75537
1,9510,49188
1,9510,54721
0,11008,62284
0,11008,48201
0,11008,44722
1,9683,47304
1,11077,46334
1,11132,46334
1,9729,42143
1,9729,36831
1,9729,68175
1,9729,50405
1,9729,37354
1,9729,76032
1,9729,47900
1,9620,45696
0,11009,74491
1,9656,63185
1,9667,63185
1,9656,36952
1,9667,36952
1,10412,64931
1,7675,62879
1,11316,63390
1,11336,60885
1,11336,67765
1,11077,35141
1,11132,35141
1,10283,67304
1,10283,72454
1,9510,49255
1,9620,39174
1,10792,48593
1,9521,58865
1,9521,76687
1,10081,38355
1,9333,59987
1,9333,67058
1,9333,77065
0,11009,53069
1,9656,36952
1,9667,36952
1,9810,43663
1,9810,60548
1,9810,36092
1,9810,45761
1,9810,46694
1,11243,51023
1,11008,61665
1,9722,46334
1,11068,61812
1,9667,43130
1,9670,43130
1,9957,70972
1,9957,70972
1,11011,70972
1,9722,43130
1,11008,34608
1,9638,53043
1,9729,37601
1,10902,67213
1,11008,44616
1,9343,70972
1,9343,70972
1,9343,70972
1,9273,67127
1,11106,67127
1,7453,67127
1,9343,67127
0,7453,67127
1,11077,33654
1,11231,35141
1,11132,33654
1,7453,67127
1,9695,35141
1,11008,48242
1,9638,56238
1,9620,54942
1,10596,44077
1,9957,70972
1,9957,70972
1,11011,70972
1,9300,52653
1,9300,73848
1,9300,37306
1,9300,46087
1,9870,53206
1,9683,75381
1,9667,75381
1,11068,75381
1,10596,66302
1,9722,75381
0,9333,72101
1,9333,72101
0,9333,72101
1,9729,37601
1,9729,73586
1,9729,73586
1,9729,42143
1,9667,75462
1,9343,34554
1,11026,33619
1,9776,41400
1,10717,39887
0,9746,46171
0,9776,46171
0,9746,65730
0,9776,65730
0,9751,64473
0,9776,64473
0,9772,47014
0,9796,47014
0,9796,44241
0,9772,44241
0,9772,41887
0,9810,41887
0,9814,41887
0,9829,41887
0,9796,44269
0,9772,44269
1,10786,70899
1,10792,53043
1,7315,36247
1,7315,77213
1,7315,67383
1,9658,61659
1,9264,51793
1,9264,51793
1,9264,45761
0,9622,43810
1,9306,34494
1,10596,34494
1,10382,49423
1,9343,49423
1,10549,48901
1,11315,77132
1,147,55248
1,11315,49457
0,9722,52807
0,9722,45060
0,9722,58148
1,9683,63024
1,11315,63024
1,11316,43997
1,10119,54814
1,9620,43810
1,9621,43810
1,9622,43810
0,9722,42907
0,9722,74629
0,9722,77959
0,9722,71137
0,9722,46145
0,9722,57870
0,9722,60296
0,9722,66560
0,9722,36233
0,9722,60714
0,9722,37583
0,9722,51237
0,9722,70551
0,9722,42281
0,9722,58059
0,9722,68843
1,9573,45813
1,9571,45813
0,9776,45813
0,9667,45813
1,10022,50985
1,9342,60695
1,11336,33664
1,11336,33664
1,9620,36251
1,9512,75582
1,9512,75582
1,9512,75582
0,10383,53473
1,9264,36567
1,9264,36567
1,9311,36567
1,9289,74904
1,9333,74904
1,9334,74904
1,10902,74904
1,9722,74904
1,9345,74904
0,11336,74691
1,9264,41271
1,9264,41271
1,9264,41271
1,10549,75215
0,9810,67019
1,9751,58339
0,9722,45152
0,9722,51593
0,9722,60904
0,9722,64869
0,9722,64473
1,9683,53689
1,9683,61124
1,9683,78181
0,9722,54814
1,9510,61707
1,10902,49200
0,9722,34785
0,9722,59405
